9999.87	3.59986	
9999.88	3.59807	
9999.88	3.59391	
9999.88	3.59559	
9999.88	3.59611	
9999.87	3.60452	
9999.87	3.60734	
9999.87	3.59816	
9999.87	3.59783	
9999.87	3.59957	
9999.87	3.6049	
9999.87	3.606	
9999.87	3.59865	
9999.87	3.60563	
9999.87	3.60782	
9999.88	3.60346	
9999.87	3.59922	
9999.87	3.59815	
9999.87	3.60266	
9999.87	3.59753	
9999.87	3.59913	
9999.87	3.60504	
9999.87	3.60608	
9999.87	3.59888	
9999.87	3.59647	
9999.87	3.59979	
9999.87	3.60396	
9999.87	3.60762	
9999.87	3.61112	
9999.87	3.60447	
9999.87	3.60051	
9999.87	3.60913	
9999.87	3.60823	
9999.87	3.60862	
9999.87	3.59925	
9999.88	3.59432	
9999.87	3.60639	
9999.87	3.59976	
9999.87	3.60349	
9999.87	3.59944	
9999.87	3.60405	
9999.88	3.60014	
9999.87	3.60568	
9999.87	3.60496	
9999.88	3.6045	
9999.87	3.60933	
9999.88	3.59462	
9999.87	3.601	
9999.88	3.60251	
9999.87	3.60005	
9999.87	3.60273	
9999.87	3.60256	
9999.87	3.60371	
9999.87	3.59848	
9999.88	3.60168	
9999.87	3.59906	
9999.87	3.60385	
9999.87	3.5984	
9999.87	3.59323	
9999.87	3.59886	
9999.87	3.60366	
9999.87	3.60527	
9999.87	3.60733	
9999.88	3.59862	
9999.87	3.60955	
9999.87	3.60643	
9999.87	3.60455	
9999.87	3.60576	
9999.87	3.60529	
9999.87	3.59812	
9999.88	3.59729	
9999.87	3.60017	
9999.87	3.59996	
9999.87	3.59944	
9999.87	3.60635	
9999.87	3.60322	
9999.87	3.60311	
9999.88	3.59868	
9999.87	3.6041	
9999.87	3.60966	
9999.87	3.5974	
9999.87	3.60073	
9999.88	3.5966	
9999.87	3.5978	
9999.87	3.60498	
9999.87	3.60204	
9999.87	3.60101	
9999.87	3.59886	
9999.87	3.60071	
9999.87	3.60157	
9999.87	3.60317	
9999.87	3.60436	
9999.87	3.5943	
9999.87	3.60522	
9999.87	3.6022	
9999.88	3.59915	
9999.87	3.60534	
9999.87	3.60344	
9999.87	3.59869	
9999.87	3.59661	
9999.88	3.59497	
9999.88	3.59926	
9999.87	3.60347	
9999.88	3.598	
9999.88	3.59888	
9999.87	3.60208	
9999.87	3.59637	
9999.88	3.59335	
9999.87	3.60269	
9999.87	3.60495	
9999.87	3.60346	
9999.87	3.60011	
9999.87	3.60544	
9999.87	3.60513	
9999.87	3.60723	
9999.87	3.60039	
9999.87	3.6036	
9999.88	3.59807	
9999.88	3.59884	
9999.87	3.60259	
9999.87	3.60004	
9999.87	3.60839	
9999.87	3.60001	
9999.87	3.60159	
9999.87	3.60628	
9999.88	3.59521	
9999.88	3.59669	
9999.88	3.60747	
9999.88	3.59723	
9999.87	3.60112	
9999.87	3.59521	
9999.87	3.60299	
9999.87	3.60432	
9999.87	3.60132	
9999.88	3.59593	
9999.87	3.60256	
9999.87	3.60411	
9999.87	3.60107	
9999.87	3.59972	
9999.88	3.59775	
9999.87	3.60403	
9999.88	3.60157	
9999.87	3.60165	
9999.87	3.60257	
9999.87	3.60546	
9999.88	3.60062	
9999.87	3.60119	
9999.87	3.59309	
9999.88	3.6007	
9999.88	3.60234	
9999.88	3.59584	
9999.87	3.60473	
9999.87	3.60233	
9999.87	3.59938	
9999.87	3.6058	
9999.87	3.60175	
9999.87	3.59805	
9999.87	3.60788	
