49999.34	4.99159	
49999.33	4.99134	
49999.36	4.99121	
49999.34	4.9924	
49999.33	4.99151	
49999.36	4.99136	
49999.35	4.99206	
49999.32	4.9914	
49999.34	4.99196	
49999.32	4.99154	
49999.32	4.99163	
49999.34	4.99167	
49999.32	4.99148	
49999.34	4.99203	
49999.37	4.99125	
49999.36	4.99121	
49999.34	4.99213	
49999.32	4.99141	
49999.36	4.99136	
49999.33	4.99167	
49999.32	4.99162	
49999.32	4.99142	
49999.33	4.99132	
49999.34	4.99169	
49999.32	4.99159	
49999.35	4.99207	
49999.32	4.99173	
49999.32	4.9915	
49999.37	4.99086	
49999.35	4.99151	
49999.34	4.99169	
49999.33	4.99152	
49999.33	4.9919	
49999.35	4.9922	
49999.35	4.9921	
49999.37	4.99156	
49999.34	4.99149	
49999.35	4.99163	
49999.33	4.9922	
49999.34	4.99176	
49999.37	4.99125	
49999.37	4.9919	
49999.34	4.99157	
49999.33	4.99153	
49999.35	4.99182	
49999.32	4.99193	
49999.35	4.99192	
49999.34	4.99181	
49999.32	4.9915	
49999.34	4.99181	
49999.33	4.99181	
49999.32	4.99155	
49999.34	4.9921	
49999.32	4.99168	
49999.35	4.99146	
49999.35	4.99169	
49999.34	4.99155	
49999.35	4.99156	
49999.37	4.99114	
49999.37	4.99175	
49999.37	4.99181	
49999.35	4.99158	
49999.37	4.99118	
49999.33	4.99166	
49999.33	4.99152	
49999.32	4.99135	
49999.34	4.99159	
49999.36	4.99124	
49999.37	4.99176	
49999.32	4.99163	
49999.34	4.99174	
49999.33	4.99164	
49999.34	4.99185	
49999.37	4.99121	
49999.33	4.9921	
49999.32	4.99171	
49999.32	4.99138	
49999.32	4.99153	
49999.34	4.99161	
49999.35	4.99213	
49999.32	4.99156	
49999.33	4.99163	
49999.33	4.99167	
49999.36	4.99135	
49999.33	4.99204	
49999.34	4.99212	
49999.35	4.99201	
49999.33	4.99168	
49999.34	4.99163	
49999.37	4.99129	
49999.32	4.99169	
49999.33	4.99163	
49999.35	4.9919	
49999.33	4.99156	
49999.35	4.99176	
49999.33	4.99186	
49999.35	4.99196	
49999.34	4.99157	
49999.34	4.99192	
49999.33	4.99132	
49999.35	4.99191	
49999.32	4.99167	
49999.34	4.99193	
49999.33	4.99185	
49999.35	4.99143	
49999.34	4.99236	
49999.32	4.99158	
49999.35	4.99155	
49999.32	4.99179	
49999.34	4.99209	
49999.36	4.99139	
49999.35	4.99141	
49999.35	4.99173	
49999.33	4.99171	
49999.34	4.99169	
49999.32	4.99141	
49999.32	4.99155	
49999.37	4.99128	
49999.34	4.99237	
49999.36	4.99162	
49999.33	4.99186	
49999.35	4.99132	
49999.33	4.99143	
49999.33	4.99187	
49999.32	4.99139	
49999.36	4.99132	
49999.34	4.99239	
49999.33	4.99171	
49999.32	4.99151	
49999.31	4.99153	
49999.34	4.99181	
49999.32	4.9919	
49999.36	4.99144	
49999.32	4.99176	
49999.34	4.99136	
49999.33	4.99182	
49999.36	4.99141	
49999.33	4.99177	
49999.34	4.9918	
49999.34	4.99132	
49999.37	4.99155	
49999.34	4.99211	
49999.35	4.992	
49999.32	4.99142	
49999.35	4.9913	
49999.32	4.99143	
49999.34	4.99183	
49999.35	4.99222	
49999.37	4.99134	
49999.34	4.9919	
49999.33	4.99172	
49999.36	4.99155	
49999.32	4.99144	
49999.37	4.99149	
49999.37	4.9915	
49999.33	4.99174	
49999.33	4.9915	
49999.32	4.99172	
49999.33	4.99171	
49999.33	4.99155	
49999.34	4.99191	
49999.34	4.99208	
49999.34	4.99181	
49999.35	4.99219	
49999.34	4.99172	
49999.34	4.99163	
49999.32	4.99171	
49999.35	4.99158	
49999.34	4.99204	
49999.34	4.99181	
49999.37	4.99144	
49999.33	4.99178	
49999.31	4.99164	
49999.35	4.99174	
49999.34	4.99186	
49999.34	4.99167	
49999.32	4.99198	
49999.33	4.99169	
49999.33	4.99167	
49999.35	4.99168	
49999.32	4.9916	
49999.34	4.99156	
49999.33	4.99136	
49999.33	4.99152	
49999.33	4.99162	
49999.32	4.99157	
49999.34	4.99163	
49999.37	4.99128	
49999.32	4.99159	
49999.34	4.99161	
49999.34	4.99182	
