39999.48	4.99158	
39999.48	4.99155	
39999.48	4.99167	
39999.48	4.99173	
39999.48	4.99152	
39999.48	4.99146	
39999.47	4.99154	
39999.47	4.99114	
39999.48	4.99106	
39999.48	4.99156	
39999.47	4.99161	
39999.48	4.9911	
39999.48	4.99111	
39999.48	4.99114	
39999.47	4.99149	
39999.47	4.99133	
39999.48	4.99145	
39999.48	4.99143	
39999.47	4.9908	
39999.48	4.9907	
39999.48	4.99114	
39999.48	4.99161	
39999.48	4.9912	
39999.48	4.99122	
39999.48	4.99107	
39999.49	4.99115	
39999.48	4.99146	
39999.48	4.99165	
39999.48	4.99166	
39999.47	4.9915	
39999.48	4.99107	
39999.47	4.99125	
39999.49	4.99124	
39999.47	4.99135	
39999.47	4.99149	
39999.48	4.99141	
39999.48	4.99088	
39999.47	4.99146	
39999.48	4.99163	
39999.47	4.9916	
39999.47	4.99155	
39999.48	4.99124	
39999.47	4.99165	
39999.47	4.99133	
39999.48	4.99139	
39999.48	4.99132	
39999.47	4.99163	
39999.48	4.99144	
39999.48	4.99134	
39999.47	4.99132	
39999.48	4.99129	
39999.48	4.99121	
39999.48	4.99135	
39999.49	4.9911	
39999.48	4.99141	
39999.48	4.99125	
39999.48	4.99158	
39999.47	4.99126	
39999.48	4.99135	
39999.48	4.99118	
39999.49	4.99105	
39999.48	4.99126	
39999.48	4.99166	
39999.47	4.99175	
39999.48	4.99138	
39999.47	4.99134	
39999.48	4.99157	
39999.48	4.99099	
39999.48	4.99164	
39999.48	4.99151	
39999.49	4.99109	
39999.47	4.99152	
39999.48	4.99161	
39999.48	4.99109	
39999.48	4.99101	
39999.47	4.99128	
39999.48	4.99103	
39999.49	4.99111	
39999.48	4.99116	
39999.49	4.99106	
39999.47	4.99131	
39999.48	4.99136	
39999.48	4.9911	
39999.48	4.99125	
39999.48	4.99134	
39999.48	4.99134	
39999.48	4.99107	
39999.48	4.9913	
39999.47	4.99123	
39999.48	4.99114	
39999.47	4.99145	
39999.48	4.9912	
39999.48	4.99171	
39999.47	4.99114	
39999.48	4.99119	
39999.48	4.99087	
39999.48	4.99106	
39999.49	4.99116	
39999.48	4.99147	
39999.48	4.99093	
39999.49	4.99137	
39999.48	4.99117	
39999.48	4.99122	
39999.48	4.9909	
39999.48	4.99138	
39999.48	4.99112	
39999.48	4.99131	
39999.48	4.99158	
39999.48	4.99147	
39999.48	4.99157	
39999.48	4.99129	
39999.48	4.99108	
39999.49	4.99108	
39999.48	4.99112	
39999.48	4.99131	
39999.47	4.99139	
39999.48	4.9908	
39999.48	4.99132	
39999.49	4.9913	
39999.48	4.99148	
39999.48	4.9914	
39999.49	4.99117	
39999.48	4.9912	
39999.48	4.9911	
39999.49	4.991	
39999.47	4.99116	
39999.48	4.99105	
39999.48	4.99136	
39999.47	4.99102	
39999.48	4.99102	
39999.48	4.99152	
39999.47	4.99121	
39999.49	4.99086	
39999.48	4.99111	
39999.49	4.99111	
39999.48	4.99146	
39999.47	4.99129	
39999.48	4.99163	
39999.48	4.99158	
39999.48	4.99122	
39999.48	4.99159	
39999.48	4.99145	
39999.48	4.99122	
39999.48	4.99158	
39999.47	4.9914	
39999.48	4.99087	
39999.48	4.9912	
39999.48	4.99111	
39999.48	4.99113	
39999.48	4.99087	
39999.47	4.99154	
39999.48	4.99144	
39999.48	4.99147	
39999.48	4.99126	
39999.49	4.99096	
39999.48	4.99151	
39999.48	4.99141	
39999.48	4.99158	
39999.47	4.99129	
39999.48	4.99089	
39999.48	4.99093	
39999.48	4.99079	
39999.48	4.99132	
39999.48	4.99094	
39999.48	4.99092	
39999.48	4.99139	
39999.48	4.99129	
39999.48	4.9913	
39999.48	4.99121	
39999.49	4.99101	
39999.48	4.99093	
39999.48	4.99081	
39999.48	4.99133	
39999.48	4.99094	
39999.48	4.99102	
39999.48	4.99145	
39999.48	4.9912	
39999.49	4.99145	
39999.48	4.991	
39999.48	4.99086	
39999.48	4.99136	
39999.48	4.99107	
39999.48	4.99094	
39999.48	4.9912	
39999.47	4.9915	
39999.48	4.9911	
39999.49	4.99092	
39999.48	4.99103	
39999.48	4.99112	
39999.48	4.99121	
39999.47	4.99096	
39999.48	4.991	
39999.48	4.99113	
39999.48	4.99119	
39999.48	4.991	
39999.47	4.99136	
39999.48	4.99084	
39999.48	4.99108	
39999.48	4.99105	
39999.48	4.99152	
39999.48	4.99149	
39999.48	4.99069	
39999.47	4.99154	
39999.47	4.99127	
39999.49	4.99106	
39999.48	4.99157	
39999.48	4.9909	
39999.48	4.99073	
39999.48	4.9914	
39999.49	4.99099	
39999.48	4.99091	
39999.48	4.99124	
39999.48	4.99088	
39999.48	4.99107	
39999.48	4.99139	
39999.47	4.99144	
39999.48	4.99119	
39999.48	4.99096	
39999.48	4.99106	
39999.49	4.99098	
39999.48	4.99141	
39999.48	4.99125	
39999.47	4.99149	
39999.48	4.9909	
39999.48	4.9914	
39999.48	4.99147	
39999.49	4.99112	
39999.47	4.9914	
39999.48	4.99151	
39999.48	4.99147	
39999.48	4.9913	
39999.48	4.99107	
39999.47	4.99152	
39999.48	4.99155	
39999.47	4.99122	
