49999.37	17.995	
49999.35	17.9922	
49999.33	18.0078	
49999.34	18.0079	
49999.34	18.0066	
49999.33	18.0117	
49999.35	17.9986	
49999.37	17.9572	
49999.37	17.9455	
49999.34	17.9954	
49999.37	17.956	
49999.35	18.0058	
49999.38	17.9849	
49999.38	17.9716	
49999.35	18.0064	
49999.34	17.9888	
49999.37	17.9536	
49999.35	17.9818	
49999.34	18.003	
49999.36	18.0078	
49999.34	18.0071	
49999.35	18.0006	
49999.35	18.0085	
49999.36	17.9982	
49999.36	18.0116	
49999.33	18.0172	
49999.38	17.9769	
49999.33	18.0163	
49999.36	17.9604	
49999.35	18.0054	
49999.33	18.0034	
49999.35	17.9866	
49999.37	17.9897	
49999.36	17.9465	
49999.33	18.009	
49999.33	18.016	
49999.34	17.9954	
49999.35	18.0056	
49999.33	18.0084	
49999.36	18.002	
49999.36	18.0008	
49999.38	17.9507	
49999.35	17.9884	
49999.36	17.9826	
49999.36	17.9853	
49999.38	17.9729	
49999.34	18.0116	
49999.36	18.0079	
49999.36	18.0038	
49999.34	18.0043	
49999.33	18.0116	
49999.32	18.0147	
49999.33	18.0019	
49999.33	18.0127	
49999.33	18.0139	
49999.34	18.0113	
49999.38	17.9855	
49999.33	18.0084	
49999.36	17.9769	
49999.33	18.0026	
49999.33	18.0097	
49999.35	17.9904	
49999.34	18.0098	
49999.36	18.0065	
49999.35	18.0037	
49999.36	18.007	
49999.37	18.0067	
49999.34	17.9772	
49999.38	17.99	
49999.34	18.0224	
49999.37	17.9857	
49999.35	17.9579	
49999.33	18.0183	
49999.34	18.0209	
49999.34	17.9913	
49999.35	17.9842	
49999.34	18.0124	
49999.34	18.0065	
49999.33	18.0127	
49999.35	18.0044	
49999.34	18.0068	
49999.33	18.0094	
49999.38	17.9732	
49999.36	17.9586	
49999.36	17.9543	
49999.38	17.9793	
49999.34	17.9887	
49999.33	17.9973	
49999.35	18.0013	
49999.33	18.0265	
49999.36	18.0033	
49999.36	18.0009	
49999.36	17.9975	
49999.34	18.0093	
49999.38	17.9949	
49999.36	18.0023	
49999.36	18.0062	
49999.37	17.9849	
49999.38	17.9507	
49999.38	17.9794	
49999.36	17.9798	
49999.33	18.0095	
49999.35	17.9612	
49999.34	18.0105	
49999.33	18.0108	
49999.36	17.9972	
49999.36	17.9796	
49999.37	17.9459	
49999.34	17.9949	
