16899.8	0.627531
16999.8	0.76151
17099.8	0.720654
17199.8	0.918665
17199.8	0.671588
17399.9	0.862021
17499.7	0.58452
17599.7	0.811907
17699.8	0.656887
17799.8	0.676666
17899.8	0.64948
17999.8	0.658435
18099.9	0.73032
18199.9	0.898244
18299.7	0.887012
18399.7	0.647733
18499.8	0.805271
18599.8	0.699335
18699.8	0.825177
18799.8	0.823595
18899.9	0.788212
18999.7	0.821695
19099.7	0.909323
19199.7	0.8063
19299.8	0.867043
19299.8	0.703785
19499.8	0.694766
19599.8	0.913955
19699.9	0.935491
19799.7	1.08025
19899.7	0.776676
19999.7	0.783354
20099.8	0.883602
20199.8	0.992218
20299.8	0.919415
20399.8	0.959168
20499.9	1.05887
20599.7	0.79449
20699.7	0.999702
20799.7	1.09606
20899.8	0.982001
20999.8	1.17177
21099.8	0.864209
21199.8	0.989929
21299.8	1.08543
21399.7	1.00893
21499.7	0.967049
21599.7	0.990531
21699.7	0.846597
21799.8	0.911351
21899.8	0.875933
21999.8	1.0131
22099.7	1.24201
22199.7	0.906654
22299.7	1.19926
22399.7	1.13687
22499.7	0.955044
22599.8	1.19059
22699.8	1.17463
22799.8	1.10493
22899.7	1.23662
22999.7	1.06931
23099.7	1.19489
23199.7	1.28371
23299.7	0.948734
23399.8	1.00933
23399.8	1.37322
23599.8	1.33735
23699.6	1.00429
23799.7	1.31272
23899.7	1.25275
23999.7	1.12778
24199.8	1.24908
24299.8	1.18782
24399.8	1.09672
24499.6	1.33088
24599.7	1.08684
24699.7	1.13613
24699.7	1.38764
24899.7	1.13867
24999.8	1.33376
25099.8	1.12251
25199.6	1.44838
25299.6	1.40362
25399.7	1.26984
25499.7	1.39665
25599.7	1.19688
25699.7	1.44478
25799.8	1.22843
25899.8	1.37395
25999.6	1.44195
26099.6	1.16429
26199.7	1.42682
26299.7	1.32407
26399.7	1.25292
26599.7	1.21046
26699.8	1.37856
26799.6	1.38794
26899.6	1.14527
26999.7	1.55177
27099.7	1.29028
27199.7	1.30577
27299.7	1.29555
27399.7	1.55043
27499.8	1.41859
27599.6	1.35324
27699.6	1.24674
27699.6	1.1473
27899.7	1.4154
27999.7	1.27571
28099.7	1.6314
28199.7	1.66844
28299.6	1.6545
28399.6	1.54436
28499.6	1.24169
28599.7	1.67281
28699.7	1.67037
28799.7	1.70287
28899.7	1.64435
28999.7	1.72113
29099.6	1.52069
29199.6	1.34408
29299.6	1.6768
29299.6	1.42045
29499.7	1.32387
29599.7	1.27965
29599.7	1.3548
29799.7	1.76734
29899.6	1.50736
29999.6	1.58272
30099.6	1.40544
30199.6	1.53004
30299.7	1.75651
30399.7	1.84054
30499.7	1.60375
30599.6	1.59571
30699.6	1.72651
30699.6	1.59938
30899.6	1.38671
30999.6	1.32768
31099.7	1.48528
31199.7	1.90279
31299.7	1.46788
31399.5	1.40729
31499.6	1.86365
31599.6	1.79956
31699.6	1.62181
31799.6	1.42998
31899.7	1.65609
31999.7	1.42611
32099.7	1.61861
32199.5	1.77654
32299.6	1.64319
32399.6	1.52907
32499.6	1.80496
32599.6	1.53795
32699.7	1.81608
32899.7	1.71409
32999.5	1.60428
33099.6	1.53598
33199.6	1.97388
33299.6	1.67453
33399.6	1.51732
33499.7	1.50429
33599.7	1.68913
33699.5	2.0326
33799.5	1.70534
33899.6	2.08755
33999.6	1.96665
34099.6	2.00571
34199.6	1.99154
34299.7	1.71968
34399.7	1.56243
34499.5	1.74336
34599.5	2.08293
34699.6	1.88762
34799.6	2.03078
34899.6	1.9782
34999.6	1.78302
35099.6	1.79096
35199.7	2.07435
35299.5	1.71098
35399.5	1.67322
35499.6	2.12148
35599.6	2.16735
35699.6	1.75831
35799.6	2.14528
35899.6	1.5887
35999.7	2.0236
35999.7	1.96816
36199.5	1.89971
36299.5	1.90522
36399.6	2.2141
36499.6	1.63758
36599.6	2.16488
36699.6	1.8449
36799.5	2.09995
36899.5	1.9658
36999.5	2.01746
37099.5	1.83824
37199.6	1.84172
37299.6	1.69538
37399.6	1.80639
37499.6	2.13032
37599.5	2.18297
37699.5	2.176
37799.5	2.0626
37799.5	2.24194
37999.6	1.68937
38099.6	2.21008
38199.6	2.27894
38299.6	1.98492
38399.5	1.77718
38499.5	2.05322
38599.5	2.3804
38699.5	2.03584
38799.6	2.302
38899.6	2.30201
38999.6	2.00077
39099.6	2.46381
39199.5	2.42956
39299.5	2.20183
39399.5	2.23708
39499.5	2.30244
39599.6	2.18988
39699.6	2.30373
39799.6	2.14683
39899.4	2.20626
39999.5	2.23414
39999.5	2.09374
40199.5	2.27049
40299.5	2.2324
40399.6	1.94608
40499.6	2.10221
40599.6	1.88131
40699.4	2.03201
40799.5	2.23062
40899.5	2.48973
40999.5	2.40993
41099.5	1.91325
41199.6	2.58457
41299.6	2.35053
41399.6	2.27901
41499.4	2.55137
41599.5	2.01085
41699.5	2.09903
41799.5	1.97948
41899.5	2.36214
41999.5	2.61909
42099.6	2.42968
42199.6	2.61829
42299.4	2.03274
42399.5	2.40581
42399.5	2.61744
42599.5	2.09674
42699.5	2.33755
42799.5	2.45693
42899.6	2.01704
42999.4	2.66412
43099.4	2.00198
43199.5	2.35501
43299.5	2.18001
43399.5	2.43973
43499.5	2.04122
43599.5	2.43266
43699.6	2.48724
43799.4	2.1619
43899.4	2.31601
43999.4	2.28449
44099.5	2.28652
44199.5	2.26903
44199.5	2.56558
44399.5	2.02005
44499.6	2.34373
44499.6	2.33368
44699.4	2.50243
44799.4	2.83004
44899.5	2.31039
44999.5	2.29246
45099.5	2.18866
45199.5	2.80634
45299.6	2.74926
45399.4	2.64463
45499.4	2.61834
45599.4	2.8557
45699.5	2.38657
45799.5	2.6889
45899.5	2.83866
45999.5	2.51098
46099.4	2.69468
46199.4	2.74444
46299.4	2.637
46399.4	2.66556
46499.5	2.3244
46499.5	2.91549
46699.5	2.58927
46699.5	2.19381
46899.4	3.03508
46999.4	2.39084
47099.4	2.24157
47199.4	2.86476
47299.5	2.43266
47399.5	2.40765
47499.5	3.05214
47599.5	2.67141
47699.4	2.34925
47799.4	2.68911
47899.4	2.63549
47999.4	2.48938
48099.5	2.26208
48199.5	2.61894
48299.5	2.32227
48399.5	2.87522
48399.5	2.30009
48599.4	2.59821
48699.4	2.4794
48799.4	2.97144
48999.5	2.72293
49099.5	3.10461
49199.3	3.03188
49299.4	3.19541
49399.4	2.58932
49499.4	3.19886
49599.4	3.09394
49699.5	2.43406
49799.5	2.37164
49899.5	3.16777
49999.3	2.57232
